system:index,Acrisols,Albeluvisols,Alisols,Amazonas_Solimoes,Amazonia,Amazonia_1,Andosols,Area_Estavel,Arenosols,Borborema,Caatinga,Calcisols,Cambisols,Campinarana,Cerrado,Chernozems,Cobertura_Cenozoica,Contato_Ecotono_e_Encrave,Corpo_dagua_continental,Costeira_Margem_Continental,Cryosols,Durisols,Estepe,Ferralsols,Ferralsols_1,Floresta_Estacional_Decidual,Floresta_Estacional_Semidecidual,Floresta_Estacional_Sempre_Verde,Floresta_Ombrofila_Aberta,Floresta_Ombrofila_Densa,Floresta_Ombrofila_Mista,Fluvisols,Formacao_Pioneira,Gleysols,Gurupi,Gypsisols,Histosols,Histosols_1,Humisols,ID,Kastanozems,Leptosols,Lixisols,Luvisols,Mantiqueira,Massa_d_agua,Mata_Atlantica,Nitisols,Pampa,Pantanal,Parana,Parecis,Parnaiba,Phaeozems,Planosols,Plinthosols,Podzols,Reconcavo_Tucano_Jatoba,Regosols,Sandysols,Sao_Francisco,Sao_Luis,Savana,Savana_Estepica,Solonchaks,Solonetz,Stagnosols,Thinsols,Tocantis,Umbrisols,Vertisols,Wetsols,bdod,black_soil_prob,cagb,cbgb,cdw,cec,cfvo,clay,clayminerals,clitter,convergence,cti,ctotal,eastness,elevation,latitude,ln_clay_sand,ln_silt_sand,longitude,lv1_Dry_season,lv1_Humid_subtropical_zone,lv1_Tropical,lv2_monsoon,lv2_oceanic_climate_without_sry_season,lv2_semiarid,lv2_with_dry_summer,lv2_with_dry_winter,lv2_with_dry_winter_1,lv2_without_dry_season,lv3_and_hot,lv3_and_hot_summer,lv3_and_short_and_cool_summer,lv3_and_temperate,lv3_and_temperate_summer,lv3_low_latitude_and_altitude,lv3_with_hot_summer,lv3_with_temperate_summer,nitrogen,northness,oxides,pcurv,phh2o,roughness,sand,silt,slope,soc,spi,.geo
000000000000000004ca_0,4,0,0,0,0,0,1,0,2,0,0,0,4,0,0,14,0,0,0,0,0,0,0,42,42,0,0,0,0,0,1,0,0,1,0,0,0,0,28,1227,0,4,5,0,0,0,1,8,0,0,1,0,0,14,0,0,0,0,0,2,0,0,0,0,0,1,0,4,0,0,0,1,107,10.0,108.3,25.45,2.98,150,41,615,28,5.42,24,-16,142.14,6,696,19300,1.042650763062007,0.241418653491093,16870,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24,8,138,-2,52,31,91,290,11,253,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.6706010691486,-24.300461498009795]}"
000000000000000004cb_0,13,0,0,0,0,0,0,0,2,0,0,0,22,0,0,1,0,0,0,0,0,0,0,34,34,0,1,0,0,0,0,1,0,1,0,0,1,1,3,1228,0,5,8,2,0,0,1,6,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,1,1,118,9.0,75.1,17.65,2.98,130,27,312,52,3.76,-25,-21,99.48,1,491,19470,-1.117757631412948,-0.249286823246693,16680,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20,6,181,0,57,18,358,327,6,205,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.480607386557324,-24.470512581293626]}"
000000000000000004cc_0,8,0,2,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,1,18,18,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1229,0,3,2,0,0,0,1,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,96,42.0,0.72,4.64,0.78,162,55,567,63,2.85,-29,-13,8.99,-4,1179,20470,-0.751717412946609,-0.405606076637553,14850,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,26,-2,182,2,50,13,173,257,4,312,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.65046965822063,-25.470337492518652]}"
000000000000000004cd_0,7,0,1,0,0,0,0,1,0,0,0,0,48,0,0,2,0,0,0,0,0,0,1,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1230,0,7,0,0,0,0,1,17,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,95,91.0,0.8,0.16,0.04,189,63,622,45,0.04,-13,-26,1.05,7,1124,21480,2.351406634142191,0.867547319043616,17200,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,34,-16,168,4,49,42,101,275,18,367,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.000462441477296,-26.48040319798264]}"
000000000000000004ce_0,7,0,1,0,0,0,0,1,0,0,0,0,48,0,0,2,0,0,0,0,0,0,1,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1231,0,7,0,0,0,0,1,17,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,95,91.0,0.8,0.16,0.04,189,63,622,45,0.04,-13,-26,1.05,7,1124,21480,2.449378532568333,1.330168552870646,17200,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,34,-16,168,4,49,42,101,275,18,367,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-52.000462441477296,-26.48040319798264]}"
000000000000000004cf_0,5,0,2,0,0,0,0,1,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1232,0,3,0,0,0,0,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,98,89.0,78.82,18.52,2.98,189,80,605,29,3.78,11,0,104.1,-4,1168,20770,2.090304883474502,1.147311398888014,16800,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,31,-9,142,-7,49,28,81,311,11,392,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.60053247698728,-25.770284965886155]}"
000000000000000004d0_0,9,0,0,0,0,0,2,0,0,0,0,1,52,0,0,0,0,0,0,0,0,0,1,14,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1233,0,7,0,2,0,0,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,97,79.0,0.72,4.64,0.78,199,50,467,49,2.85,-16,-12,8.99,0,1214,21600,2.650541323844276,1.933252694918162,16970,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,180,5,48,8,250,281,1,319,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.770583560271106,-26.600328288412598]}"
0000000000000000049b_0,8,0,1,0,0,0,1,1,1,0,0,0,12,0,0,1,0,0,0,0,0,0,0,28,28,0,0,0,0,0,1,1,0,1,0,0,0,0,4,1180,0,15,6,1,0,0,1,14,0,0,1,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,16,0,0,1,2,111,38.0,108.3,25.45,2.98,160,54,351,29,5.42,24,-7,142.14,-9,682,19570,-0.037740327982847,0.55431073570573,16180,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21,-19,147,-11,51,61,259,388,24,232,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.980425436359575,-24.570495072416122]}"
000000000000000004a9_0,6,0,1,0,0,0,0,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,48,48,0,0,0,0,0,1,1,0,0,0,0,1,1,4,1194,0,4,3,1,0,0,1,8,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,102,77.0,78.82,18.52,2.98,176,90,670,28,3.78,0,-13,104.1,6,1091,20120,2.515938305963459,1.190415957902282,16620,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,29,1,151,-1,49,25,70,258,7,361,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.42051009404973,-25.12053352088251]}"
000000000000000002d3_0,15,0,1,0,0,0,1,1,3,0,0,0,19,0,1,0,0,1,0,0,0,0,0,37,37,0,0,0,0,0,0,3,0,1,0,0,0,0,1,724,0,2,7,1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,2,1,122,6.0,12.0466,24.575,1.68652,95,54,356,52,3.06548,-42,-24,40.2735,-4,938,14780,0.49030031481901,0.94505312019664,11370,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,15,-6,205,10,51,47,379,263,12,171,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-46.17021658448478,-19.78022881984878]}"
000000000000000002d4_0,15,0,0,0,0,0,0,0,3,0,0,0,28,0,1,0,0,1,0,0,0,0,0,22,22,0,0,0,0,0,0,1,0,3,0,0,0,0,1,725,0,5,12,2,0,0,0,4,0,0,0,0,0,1,1,1,0,0,1,3,0,0,0,0,0,0,0,6,1,0,0,4,132,19.0,35.06,7.71,3.86,67,61,421,64,5.66,-14,-12,52.29,0,769,13600,0.105155916791612,0.193701963437998,13150,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,4,218,1,52,11,389,187,4,155,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.95049781455285,-18.600381525686196]}"
000000000000000002d5_0,9,0,0,0,0,0,0,0,2,0,0,0,18,0,1,0,0,0,0,0,0,0,0,49,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,726,0,2,8,1,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,2,1,0,0,1,129,7.0,12.0466,24.575,1.68652,87,44,376,61,3.06548,2,0,40.2735,6,892,13870,-0.150510028249183,-0.583536704258269,12450,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,13,-3,198,-3,52,19,415,207,7,231,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.250350882110084,-18.870415100092522]}"
000000000000000002d6_0,25,0,0,0,0,0,0,0,3,0,0,0,19,0,1,1,0,1,0,0,0,0,0,23,23,0,0,0,0,0,0,1,0,0,0,0,0,0,2,727,0,4,13,2,0,0,0,4,0,0,0,0,0,1,0,2,0,0,0,3,0,0,0,0,0,0,0,4,1,0,0,0,132,10.0,21.58,4.75,2.37,81,55,373,54,3.41,-5,-25,32.12,-10,708,13570,0.076664134609717,-0.307619230733974,12980,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,-13,172,3,54,50,375,249,17,167,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.780446731269016,-18.57019813213978]}"
000000000000000002d7_0,9,0,0,0,0,0,0,0,6,0,0,0,20,0,1,0,0,0,0,0,0,0,0,45,45,0,0,0,0,0,0,2,0,1,0,0,0,0,1,728,0,4,5,0,0,0,0,4,0,0,0,0,0,1,0,1,1,0,0,7,1,0,1,0,0,0,0,4,0,0,0,1,120,10.0,12.0466,24.575,1.68652,68,52,391,66,3.06548,-6,-24,40.2735,-9,1051,13930,0.568981543923065,0.237101778749402,11450,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,14,1,212,0,51,21,438,168,9,187,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-46.250256476299825,-18.930242898014882]}"
000000000000000002d8_0,11,0,0,0,0,0,0,0,5,0,0,0,20,0,1,0,0,0,0,0,0,0,0,41,41,0,0,0,0,0,0,3,0,2,0,0,1,1,1,729,0,3,4,3,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,5,0,0,1,0,0,0,0,3,1,0,0,2,123,6.0,12.0466,24.575,1.68652,114,67,373,59,3.06548,8,-13,40.2735,-1,838,14300,-0.390848168974949,-0.707152030984979,12150,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,15,5,178,0,53,21,410,215,6,300,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-46.950403408742574,-19.30025896354372]}"
000000000000000002d9_0,11,0,0,0,0,0,0,1,2,0,0,0,20,0,1,0,0,0,0,0,0,0,0,43,43,0,0,0,0,0,0,1,0,2,0,0,0,0,1,730,0,8,5,2,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,8,1,0,0,2,127,5.0,4.17,13.94,0.0,108,83,353,74,0.38,-2,-17,18.49,-9,793,13370,1.984131361875511,1.86514111048558,12330,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,-5,182,-1,53,27,406,238,10,200,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.13042579168013,-18.370233149894773]}"
000000000000000002da_0,8,0,0,0,0,0,0,0,6,0,0,0,6,0,1,0,0,0,0,0,0,0,0,58,58,0,0,0,0,0,0,3,0,0,0,0,0,0,3,731,0,2,4,1,0,0,0,4,0,0,1,0,0,3,2,3,0,0,0,6,0,0,1,0,0,0,0,2,0,0,0,2,134,8.0,21.58,4.75,2.37,77,41,253,63,3.41,-4,-1,32.12,4,529,14800,0.702417960457667,-0.109264764355754,14520,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,-4,208,0,53,18,619,125,6,134,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.320338791306696,-19.80044091374147]}"
000000000000000002db_0,16,0,0,0,0,0,0,0,5,0,0,0,21,0,1,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,2,0,1,0,0,0,0,1,732,0,5,2,0,0,0,0,5,0,0,0,0,0,1,0,1,0,0,1,5,0,0,1,0,0,0,0,6,1,0,0,1,125,7.0,12.0466,24.575,1.68652,79,70,404,55,3.06548,-2,-21,40.2735,7,1048,13630,0.272592234735019,-0.414941100613647,12170,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,14,6,195,12,51,31,412,181,9,190,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-46.97034600805003,-18.63029542464738]}"
000000000000000002f5_0,8,0,1,0,0,0,0,1,4,0,0,0,20,0,1,1,0,0,0,0,0,0,0,49,49,0,0,0,0,0,0,1,0,0,0,0,0,0,2,758,0,2,4,0,0,0,0,5,0,0,0,0,0,1,0,2,0,0,0,4,1,0,1,0,0,0,0,2,0,0,0,0,125,7.0,4.17,13.94,0.0,73,58,377,33,0.38,9,-23,18.49,12,931,13400,-1.551358257502291,-2.384748629724336,11200,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,14,11,141,0,53,47,407,213,17,223,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-46.000165501200954,-18.40041654344119]}"
000000000000000002f6_0,9,0,1,0,0,0,1,1,7,0,0,0,7,0,1,1,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,2,0,0,0,0,2,759,0,4,7,0,0,0,0,8,0,0,0,0,0,1,0,0,1,0,0,8,1,0,1,0,0,0,0,4,0,0,0,2,122,6.0,12.0466,24.575,1.68652,88,57,371,43,3.06548,-1,9,40.2735,-1,1136,14080,1.716197767405749,0.336516921313912,11430,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,14,1,205,0,53,5,462,164,2,198,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-46.23031387699237,-19.080351381991257]}"
000000000000000002f7_0,12,0,1,0,0,0,0,0,2,0,0,0,24,0,1,0,0,0,0,0,0,0,0,42,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,760,0,4,4,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,4,0,0,0,0,121,11.0,6.75548,13.7812,0.945767,85,70,356,39,1.71905,33,30,24.1886,-2,1132,15170,1.154731000538311,-0.42592574720409,12270,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,17,-4,184,-1,53,30,429,213,7,252,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.07032849917253,-20.1704569792703]}"
000000000000000002f9_0,5,0,0,0,0,0,1,0,10,0,0,0,9,0,1,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,1,1,0,762,0,2,4,1,0,0,0,1,0,0,1,0,0,0,1,3,0,0,0,10,0,0,1,0,0,0,0,2,0,0,0,1,130,9.0,12.0466,24.575,1.68652,61,18,437,72,3.06548,14,9,40.2735,0,1026,14180,1.433106378737808,0.403336731621105,12720,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,12,0,205,0,51,1,411,149,0,222,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.52038445651641,-19.18033387311376]}"
000000000000000002fa_0,12,0,1,0,0,0,0,0,7,0,0,0,10,0,1,1,1,0,0,0,0,0,0,35,35,0,0,0,0,0,0,3,0,3,0,0,2,2,2,763,0,8,7,0,0,0,0,5,0,0,0,0,0,1,1,2,0,0,0,7,0,0,1,0,0,0,0,8,0,0,1,4,130,5.0,4.17,13.94,0.0,81,41,420,64,0.38,-17,-18,18.49,-2,809,12970,-0.180537684530948,-0.147440236988872,11120,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,12,4,189,3,53,16,329,248,5,139,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-45.92039510397113,-17.970303185404767]}"
000000000000000002fb_0,9,0,1,0,0,0,0,1,8,0,0,0,16,0,1,0,0,1,0,0,0,0,0,47,47,0,0,0,0,0,0,2,0,0,0,0,0,0,1,764,0,2,4,0,0,0,0,3,0,0,0,0,0,1,1,1,3,0,0,11,1,0,0,0,0,0,0,2,0,0,0,1,127,37.0,12.0466,24.575,1.68652,84,43,380,66,3.06548,-5,-7,40.2735,-4,820,13680,-0.94445363040753,-1.620641686466881,11320,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,12,-4,202,0,53,18,416,201,7,163,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-46.12036008621614,-18.680421417501243]}"
000000000000000002fc_0,17,0,0,0,0,0,0,0,3,0,0,0,15,0,1,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,765,0,3,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,3,1,0,1,0,123,12.0,12.0466,24.575,1.68652,98,53,411,38,3.06548,-11,-16,40.2735,-3,967,14520,1.488077055429833,2.181224235989778,11580,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,14,6,173,3,52,20,414,173,7,163,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-46.38042236096874,-19.520436039681414]}"
000000000000000002fd_0,4,0,1,0,0,0,1,0,8,0,0,0,6,0,1,0,0,0,0,0,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766,0,1,3,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,9,0,0,1,0,0,0,0,1,0,0,0,0,126,7.0,12.0466,24.575,1.68652,61,44,372,65,3.06548,-13,-17,40.2735,-3,1019,14680,-1.044545067397834,-0.693147180559945,12820,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,13,0,191,0,52,10,474,152,4,189,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.620366947638914,-19.680246328726277]}"
0000000000000000015e_0,9,0,0,0,0,0,2,0,1,0,0,0,44,0,0,0,0,0,0,0,0,0,1,14,14,0,0,0,0,0,0,0,0,1,0,0,1,1,2,351,0,5,1,3,0,0,1,15,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,6,0,0,0,1,98,80.0,0.72,4.64,0.78,213,62,566,49,2.85,-23,-19,8.99,7,1222,21670,2.521684541766922,1.248660936925172,16700,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,32,5,196,-5,49,26,134,297,8,329,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.50001099669431,-26.670127385988685]}"
0000000000000000015f_0,5,1,0,0,0,0,0,1,1,0,0,0,12,0,0,1,0,0,0,0,0,0,0,15,15,0,0,0,0,0,1,0,0,0,0,0,0,0,10,352,0,6,3,1,0,0,1,42,0,0,1,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,1,0,98,49.0,108.3,25.45,2.98,198,79,548,27,5.42,-36,-22,142.14,-5,1010,22330,0.475755675975603,0.606052596913735,16320,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33,-11,138,7,51,35,131,318,13,309,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.12002363151175,-27.33011962523129]}"
00000000000000000161_0,5,0,1,0,0,0,0,1,0,0,0,0,22,0,0,1,0,0,0,0,0,0,0,7,7,0,0,0,0,0,1,0,0,0,0,0,0,0,8,354,0,4,1,0,0,0,1,49,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1,1,0,95,39.0,108.3,25.45,2.98,226,92,554,26,5.42,23,-1,142.14,7,976,22180,2.960901113796078,1.65508656323878,16169,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,146,0,48,19,154,289,7,308,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.969915147535374,-27.180011141254923]}"
00000000000000000162_0,9,0,0,0,0,0,0,0,0,0,0,0,17,0,0,2,0,0,0,0,0,0,1,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,8,355,0,4,2,0,0,0,1,39,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,98,36.0,0.72,4.64,0.78,203,62,544,42,2.85,-15,-17,8.99,1,950,22279,2.476507203690177,1.352379188619844,15869,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,29,5,171,8,49,18,162,290,5,305,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.669967674167864,-27.279993632377426]}"
00000000000000000164_0,36,0,2,0,0,0,0,0,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,1,0,7,0,0,0,0,1,357,0,5,4,1,0,0,1,4,0,0,1,0,0,1,4,1,1,0,0,10,0,0,0,0,0,1,0,5,0,0,3,11,119,5.0,141.1,33.16,2.98,182,69,444,49,3.41,-12,6,180.64,-1,28,23729,0.357847353996247,0.738364233264476,14500,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19,-2,171,-1,49,8,289,263,3,220,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.300126697414015,-28.72987450094633]}"
00000000000000000165_0,25,0,2,0,0,0,1,1,2,0,0,0,7,0,0,1,1,0,0,0,0,0,0,17,17,0,0,0,0,0,0,3,1,13,0,0,4,4,3,358,0,4,6,3,0,0,1,4,0,0,0,0,0,2,5,1,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,18,112,6.0,78.54,18.46,2.98,249,88,376,75,3.77,58,35,103.74,0,1,23519,3.050907450401927,3.610308153077148,14250,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,40,0,165,-1,50,2,325,296,0,489,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.05003572231514,-28.519938219047603]}"
00000000000000000166_0,16,0,0,0,0,0,5,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,8,8,0,0,0,0,0,0,2,1,17,0,0,3,3,10,359,1,4,2,2,0,0,1,3,0,0,0,0,0,9,9,1,1,0,0,2,0,0,0,0,0,2,0,4,0,0,1,26,120,10.0,79.71,18.73,2.98,208,68,353,59,3.28,0,-4,104.7,0,13,23280,-4.625421629126692,-3.855354656725111,13899,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23,2,178,0,52,10,316,328,3,357,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.699962256093755,-28.280088038187685]}"
00000000000000000167_0,22,0,2,0,0,0,0,0,2,0,0,0,14,0,0,1,0,0,0,0,0,0,0,18,18,0,0,0,0,1,0,1,0,5,0,0,2,2,2,360,0,5,9,2,1,0,1,12,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,5,101,6.0,140.0,32.9,2.98,194,112,424,20,7.0,-38,-36,182.88,20,368,21770,0.600073960851363,-0.321209548533401,14579,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25,-20,125,14,50,91,254,321,32,347,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.37989709464382,-26.77010987711118]}"
00000000000000000168_0,15,0,3,0,0,0,1,0,0,0,0,0,30,0,0,1,0,0,0,0,0,0,0,23,23,0,0,0,0,1,0,4,0,2,0,0,0,0,2,361,0,4,2,0,0,0,1,10,0,0,1,0,0,1,2,0,2,0,0,2,0,0,0,0,0,0,0,4,0,0,0,4,97,19.0,140.0,32.9,2.98,240,122,477,20,7.0,-7,-25,182.88,14,651,21749,0.760703528187006,0.409453684917526,14749,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,28,29,137,-9,50,94,218,302,34,369,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.54994817792765,-26.749897783218493]}"
00000000000000000169_0,11,0,0,0,0,0,1,1,5,0,0,0,8,0,0,1,0,0,1,0,0,0,0,13,13,0,0,0,0,0,0,8,0,11,0,0,6,6,3,362,0,3,6,1,0,1,1,3,0,0,0,0,0,2,6,5,3,0,0,8,0,0,0,0,0,0,0,3,0,0,1,17,101,9.0,85.73,20.15,2.98,255,91,344,209,4.11,34,80,112.96,0,0,21880,2.623767561221597,2.492174555156274,13999,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,36,1,187,-2,52,5,286,367,1,610,192,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.79994474721626,-26.880063667887413]}"
000000000000000001ee_0,15,0,1,0,0,0,1,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,0,17,17,1,0,0,0,0,0,2,0,1,0,0,0,0,19,495,1,11,3,3,0,0,1,16,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,102,57.0,58.14,11.92,2.98,157,96,439,29,2.79,22,-16,75.82,21,497,21919,3.290026524634268,1.702884114447194,18699,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31,16,169,2,52,79,201,357,28,396,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.4999303137296,-26.919948866502324]}"
000000000000000001f0_0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,15,15,1,0,0,0,0,0,0,0,1,0,0,0,0,12,497,0,18,1,3,0,0,1,30,0,0,1,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,2,1,108,18.0,74.1,19.6,8.2,153,78,386,38,4.6,18,-25,106.4,26,256,22129,0.933043198377559,0.354367172941476,18869,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28,8,183,-5,51,71,262,349,29,307,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.66998139701342,-27.12988514840105]}"
000000000000000001f1_0,10,0,1,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,13,13,1,0,0,0,0,0,1,0,1,0,0,0,0,12,498,0,19,1,5,0,0,1,29,0,0,1,0,0,9,0,1,0,0,1,0,0,0,0,0,0,0,0,20,0,0,1,1,107,19.0,74.1,19.6,8.2,164,78,411,39,4.6,1,-14,106.4,-7,316,22150,1.200551545591584,0.626099588157265,18850,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29,-16,175,-6,51,50,248,339,18,352,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.650038797705975,-27.15009724229374]}"
