system:index,Amazonia,Area_Estavel,Caatinga,Campinarana,Cerrado,Contato_Ecotono_e_Encrave,Corpo_dagua_continental,Estepe,Ferralsols,Floresta_Estacional_Decidual,Floresta_Estacional_Semidecidual,Floresta_Estacional_Sempre_Verde,Floresta_Ombrofila_Aberta,Floresta_Ombrofila_Densa,Floresta_Ombrofila_Mista,Formacao_Pioneira,Histosols,Humisols,ID,Mata_Atlantica,Pampa,Pantanal,Sandysols,Savana,Savana_Estepica,Thinsols,Wetsols,bdod,black_soil_prob,cagb,cbgb,cdw,cec,cfvo,clay,clayminerals,clitter,convergence,cti,ctotal,eastness,elevation,latitude,ln_clay_sand,ln_silt_sand,longitude,lv1_Dry_season,lv1_Humid_subtropical_zone,lv1_Tropical,lv2_monsoon,lv2_oceanic_climate_without_sry_season,lv2_semiarid,lv2_with_dry_summer,lv2_with_dry_winter,lv2_with_dry_winter_1,lv2_without_dry_season,lv3_and_hot,lv3_and_hot_summer,lv3_and_short_and_cool_summer,lv3_and_temperate,lv3_and_temperate_summer,lv3_low_latitude_and_altitude,lv3_with_hot_summer,lv3_with_temperate_summer,nitrogen,northness,oxides,pcurv,phh2o,prediction_clay_0_30cm,prediction_sand_0_30cm,prediction_silt_0_30cm,roughness,sand,silt,slope,soc,spi,.geo
000000000000000002d2,1,0,0,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0,1072,0,0,0,3,0,0,1,6,120,6.0,139.27124,43.17,13.09,101,51,354,42,5.59,15,9,201.12123,-3,52,1801,-2.106563571215298,-2.535583235242027,25240,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,-1,156,-1,42,21.720038929499587,65.65201356961666,12.62794750088376,9,273,371,3,216,3,"{""type"":""Point"",""coordinates"":[-60.040832518821205,-6.80190828782529]}"
000000000000000002d3,1,0,0,0,0,0,0,0,36,0,0,0,0,1,0,0,1,0,1073,0,0,0,7,0,0,2,2,126,13.0,139.27124,43.17,13.09,114,45,348,50,5.59,32,1,201.12123,1,133,1968,1.363029347685809,0.039707701257976,25113,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,-2,179,-4,44,55.56954539132599,25.563690118346287,18.866764490327718,17,349,299,5,211,0,"{""type"":""Point"",""coordinates"":[-59.91363220217061,-6.968455712171493]}"
000000000000000002d4,1,0,0,0,0,0,0,0,39,0,0,0,0,1,0,0,0,0,1074,0,0,0,8,0,0,3,3,121,6.0,139.27124,43.17,13.09,108,19,379,42,5.59,11,-14,201.12123,1,161,1512,-0.58452085655168,-0.581447569420171,23646,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,173,2,41,39.789411659769364,41.84332700397802,18.367261336252636,21,381,238,7,193,0,"{""type"":""Point"",""coordinates"":[-58.44623568660369,-6.5124724975471695]}"
000000000000000002d5,1,0,0,0,0,0,0,0,36,0,0,0,0,1,0,0,0,1,1075,0,0,0,6,0,0,2,4,123,8.0,139.27124,43.17,13.09,99,20,356,57,5.59,-50,-15,201.12123,1,119,1593,-1.151941250595717,-2.028748690111683,23810,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,-3,177,1,41,31.459572504917148,56.15876144056089,12.381666054521967,11,349,292,3,185,0,"{""type"":""Point"",""coordinates"":[-58.610357359976824,-6.593048453582937]}"
000000000000000002d6,1,1,0,0,0,0,0,0,36,0,0,0,0,1,0,0,0,0,1076,0,0,0,8,0,0,2,3,118,4.0,139.27124,43.17,13.09,124,23,431,24,5.59,25,-5,201.12123,6,49,991,1.177677202456052,-1.709741407969591,25337,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,3,112,-2,39,50.66227498310426,35.368721606268124,13.969003410627609,18,331,237,7,199,0,"{""type"":""Point"",""coordinates"":[-60.13758163437783,-5.991270470915149]}"
000000000000000002d7,1,0,0,0,0,0,0,0,26,0,0,0,0,1,0,0,0,0,1077,0,0,0,9,0,0,2,8,118,11.0,139.27124,43.17,13.09,122,21,365,41,5.59,-19,-18,201.12123,6,67,1492,-2.132619050083639,-2.966495502475196,25260,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,-6,165,-2,43,23.842050799530988,62.51814340409806,13.63980579637096,27,342,290,9,222,0,"{""type"":""Point"",""coordinates"":[-60.06077807783328,-6.492259392471901]}"
0000000000000000038f,1,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,1,207,0,0,0,5,0,0,1,3,126,5.0,139.27124,43.17,13.09,129,78,256,29,5.59,57,3,201.12123,1,13,-3666,3.180485201877341,3.216536133401774,21000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,138,-3,45,46.84449076365154,23.8983455125941,29.25716372375436,10,493,248,3,249,0,"{""type"":""Point"",""coordinates"":[-55.80006688935625,-1.333324724192959]}"
00000000000000000235,1,1,0,0,0,1,0,0,18,0,0,0,0,0,0,0,2,0,32,0,0,0,2,0,0,2,5,124,4.0,48.88,4.888,3.95928,100,106,292,29,2.82256,-14,28,60.54984,0,167,-7716,-1.601993375993649,-1.352475239837587,26916,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-1,126,-1,48,18.33419504124796,66.7878539239006,14.877951034851437,6,525,180,1,118,1,"{""type"":""Point"",""coordinates"":[-61.71654931740301,2.716640430296099]}"
000000000000000002ac,1,1,0,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,268,0,0,0,3,0,0,2,1,123,4.0,97.76,9.776,7.91856,88,55,250,25,5.64512,51,32,121.09968,0,37,-3566,0.293052760243878,1.217538131940642,20833,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,125,-4,46,27.76111151412372,40.3864360836951,31.852452402181186,6,212,535,1,148,0,"{""type"":""Point"",""coordinates"":[-55.63324745984579,-1.4333066880133225]}"
00000000000000000093,0,1,0,0,1,0,0,0,13,0,0,0,0,0,0,1,0,2,1462,0,0,0,6,0,0,6,11,122,28.0,25.63,7.28,2.29,131,132,372,51,1.0,10,12,36.21,-2,23,-1483,0.800019258732408,1.48770713526794,7766,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,3,170,-2,52,37.23698013367244,24.17778103036116,38.585238835966415,13,331,294,4,276,2,"{""type"":""Point"",""coordinates"":[-42.566534065183816,-3.516768146023267]}"
000000000000000005a3,0,1,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,6,1280,0,0,0,2,0,0,23,8,135,5.0,8.13,4.31,0.4,197,107,265,51,0.39,-26,-8,13.24,-1,211,5250,0.386824187151405,-0.509081079965998,2449,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,152,1,62,38.78799293664011,36.34686333116105,24.865143732198835,4,529,203,1,200,0,"{""type"":""Point"",""coordinates"":[-37.24994787916029,-10.250091000545506]}"
0000000000000000086e,1,1,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,1135,0,0,0,4,0,0,3,0,119,4.0,129.72,40.2132,12.19368,154,32,302,24,5.20536,30,9,187.33224,6,87,2749,-0.396728633628738,-0.057401839651305,25216,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,116,0,38,35.93926095403063,41.092011538984615,22.968727506984752,17,331,365,7,200,0,"{""type"":""Point"",""coordinates"":[-60.01657946819152,-7.749988976505794]}"
00000000000000000021,0,1,0,0,1,0,0,0,33,0,0,0,0,0,0,0,0,1,100,0,0,0,7,1,0,5,1,130,10.0,12.0466,24.575,1.68652,67,33,159,66,3.06548,-39,-10,40.2735,-1,677,14299,-1.745003063714809,-2.04781249065846,14816,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,215,2,55,24.299785950886246,57.8757880942902,17.824425954823557,4,719,119,1,137,0,"{""type"":""Point"",""coordinates"":[-49.61678306797868,-19.299988197949737]}"
00000000000000000022,0,0,0,0,1,1,0,0,38,0,0,0,0,0,0,0,1,1,103,0,0,0,5,0,0,23,2,129,11.0,12.0466,24.575,1.68652,52,50,151,53,3.06548,-6,-19,40.2735,-9,634,14399,-2.065760894311229,-1.545315092297854,14783,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,-8,192,3,64,22.827745875993273,56.69774244941878,20.47451167458794,34,681,165,13,153,0,"{""type"":""Point"",""coordinates"":[-49.58336656468415,-19.399970161770092]}"
00000000000000000052,0,1,0,0,1,0,0,0,35,0,0,0,0,0,0,0,1,0,849,0,0,0,2,1,0,3,1,129,6.0,12.0466,24.575,1.68652,106,78,331,66,3.06548,23,-8,40.2735,8,782,13250,3.032466578807641,1.077418185110731,12283,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,198,-1,52,60.28154197936788,14.88380370357901,24.8346543170531,20,440,226,8,202,0,"{""type"":""Point"",""coordinates"":[-47.083264540644436,-18.25003934570326]}"
0000000000000000005c,0,0,0,0,1,0,0,0,43,0,0,0,0,0,0,0,1,1,1234,0,0,0,7,1,0,8,2,127,7.0,12.0466,24.575,1.68652,78,35,367,52,3.06548,1,-3,40.2735,3,712,12083,2.32078324541143,1.209535500441462,12133,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,-4,175,2,54,57.2658586702125,19.73716111245386,22.99698021733364,15,368,262,5,157,0,"{""type"":""Point"",""coordinates"":[-46.93342536794549,-17.083395818888107]}"
00000000000000000061,0,0,0,0,1,0,0,0,61,0,0,0,0,0,0,0,0,1,1239,0,0,0,6,1,0,2,3,125,5.0,12.0466,24.575,1.68652,126,48,372,66,3.06548,12,12,40.2735,0,880,10366,-1.035282565078852,-2.882698684796645,10966,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,209,0,54,42.211121525256836,44.73763146101028,13.051247013732889,1,323,302,0,195,0,"{""type"":""Point"",""coordinates"":[-45.76678184113033,-15.366717718029355]}"
00000000000000000063,0,0,0,0,1,0,0,0,23,0,0,0,0,0,0,0,0,3,1241,0,0,0,26,1,0,2,7,132,4.0,12.0466,24.575,1.68652,95,20,331,67,3.06548,-32,15,40.2735,0,527,10849,-1.471301099799211,-2.150912800147582,11233,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,207,0,54,15.024722636548859,75.89117570967866,9.084101653772478,1,447,219,0,128,0,"{""type"":""Point"",""coordinates"":[-46.03331122929691,-15.849919285483908]}"
00000000000000000064,0,0,0,0,1,0,0,0,36,0,0,0,0,0,0,0,0,1,1242,0,0,0,4,1,0,15,3,129,9.0,12.0466,24.575,1.68652,89,73,357,54,3.06548,32,30,40.2735,19,698,13066,1.777210557446343,1.163873370592435,12066,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,-1,205,-22,54,51.07865464705333,17.77119081355092,31.150154539395764,54,388,251,21,193,34,"{""type"":""Point"",""coordinates"":[-46.866592361356446,-18.0667836697098]}"
00000000000000000066,0,0,0,0,1,0,0,0,33,0,0,0,0,0,0,0,0,1,1244,0,0,0,10,1,0,4,2,132,6.0,12.0466,24.575,1.68652,98,36,367,93,3.06548,9,15,40.2735,-4,602,11466,0.915638054579177,1.17225410622617,11733,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,243,1,57,35.7339916166843,31.440412596785155,32.825595786530535,11,287,344,4,134,0,"{""type"":""Point"",""coordinates"":[-46.53322550749978,-16.46679132521761]}"
0000000000000000006a,0,0,0,0,1,0,0,0,32,0,0,0,0,0,0,0,1,1,1248,0,0,0,16,1,0,12,5,128,7.0,12.0466,24.575,1.68652,92,24,336,43,3.06548,54,15,40.2735,0,539,12566,-1.636260898645438,-0.284539815523243,11849,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,175,-2,54,26.324386961253023,55.76406169335125,17.911551345395722,4,397,265,1,168,0,"{""type"":""Point"",""coordinates"":[-46.6499157229674,-17.56660184544372]}"
0000000000000000006c,0,0,0,0,1,0,0,0,41,0,0,0,0,0,0,0,0,0,1250,0,0,0,8,1,0,5,1,134,5.0,12.0466,24.575,1.68652,96,17,364,76,3.06548,7,-10,40.2735,-2,559,11550,0.230286614305502,-0.096070100474272,11666,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,224,0,56,35.19155068419652,35.105291213765234,29.703158102038245,7,335,298,2,123,0,"{""type"":""Point"",""coordinates"":[-46.466660046973935,-16.55006503739071]}"
0000000000000000006d,0,1,0,0,1,0,0,0,35,0,0,0,0,0,0,0,0,1,1255,0,0,0,6,1,0,5,3,133,6.0,12.0466,24.575,1.68652,82,58,331,85,3.06548,0,-21,40.2735,-2,783,11866,-0.935336278711585,-2.111279470956847,11283,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,7,214,0,55,33.38634067675611,48.29454397924883,18.319115343995065,19,387,279,7,141,0,"{""type"":""Point"",""coordinates"":[-46.08344044333975,-16.866723639600117]}"
0000000000000000006e,0,0,0,0,1,0,0,0,40,0,0,0,0,0,0,0,0,1,1256,0,0,0,6,1,0,3,4,128,6.0,12.0466,24.575,1.68652,90,41,362,46,3.06548,-13,2,40.2735,1,667,12249,1.95835734945971,-2.55973982395E-4,12199,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,-1,186,1,53,61.344504252326736,18.999932780622405,19.65556296705085,4,351,284,1,156,0,"{""type"":""Point"",""coordinates"":[-46.99999082847133,-17.249943243234313]}"
00000000000000000073,0,1,0,0,1,1,0,0,39,0,0,0,0,0,0,0,0,3,1252,0,0,0,2,0,0,8,2,127,12.0,12.0466,24.575,1.68652,86,65,422,64,3.06548,-3,-18,40.2735,11,728,11216,-0.714653385780909,-0.448950220047903,12133,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,188,0,55,38.84942786360002,33.189278718562655,27.96129341783733,33,285,290,11,166,0,"{""type"":""Point"",""coordinates"":[-46.93342536794549,-16.216702642635095]}"
00000000000000000077,0,0,0,0,1,0,0,0,40,0,0,0,0,0,0,0,0,2,1254,0,0,0,14,1,0,6,5,126,6.0,12.0466,24.575,1.68652,94,45,362,60,3.06548,-55,2,40.2735,1,555,12333,1.520659810490085,-0.393402642205344,11766,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,199,0,55,55.95987431157992,32.42231285231729,11.617812836102793,3,407,228,1,180,0,"{""type"":""Point"",""coordinates"":[-46.5666420107943,-17.33321695540741]}"
00000000000000000086,0,0,0,0,1,0,0,0,63,0,0,0,0,0,0,0,0,1,1449,0,0,0,3,1,0,2,15,136,28.0,12.0466,24.575,1.68652,84,75,254,54,3.06548,7,-16,40.2735,0,302,1566,-1.871480496560576,-2.051448074472062,9283,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,5,194,1,47,19.302248365037656,66.27300326502892,14.424748369933434,14,609,134,5,137,0,"{""type"":""Point"",""coordinates"":[-44.0832526975029,-6.566641657144431]}"
000000000000000000f4,0,1,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,1,5,0,0,0,4,1,0,5,3,132,5.0,12.0466,24.575,1.68652,84,38,353,61,3.06548,13,-3,40.2735,2,552,9465,-0.533635757876675,-0.257750368877133,13755,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,4,192,-1,56,32.319839980727075,35.73053791872554,31.949622100547387,13,383,262,4,154,0,"{""type"":""Point"",""coordinates"":[-48.55524501209429,-14.465524476925832]}"
000000000000000000f8,0,0,0,0,1,0,0,0,23,0,0,0,0,0,0,0,0,8,1041,0,0,0,5,1,0,10,2,127,32.0,12.0466,24.575,1.68652,106,68,347,43,3.06548,2,-15,40.2735,25,552,9152,1.005412767795894,0.64042869892206,13546,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,-2,162,-13,55,41.307856489371034,25.916603657847087,32.77553985278188,61,403,248,26,185,0,"{""type"":""Point"",""coordinates"":[-48.346385177851936,-14.152103182081232]}"
000000000000000000f9,0,1,0,0,1,0,0,0,30,0,0,0,0,0,0,0,0,2,1043,0,0,0,5,1,0,11,4,120,21.0,12.0466,24.575,1.68652,88,58,387,43,3.06548,6,-13,40.2735,17,748,9451,1.872090723770387,1.068681169709339,13653,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,-14,174,-1,53,53.75399058264626,19.837704695313576,26.408304722040153,64,367,242,23,200,0,"{""type"":""Point"",""coordinates"":[-48.45310484336406,-14.451781527479115]}"
00000000000000000184,0,0,0,0,1,0,0,0,45,0,0,0,0,0,0,0,1,2,6,0,0,0,7,1,0,1,7,133,6.0,12.0466,24.575,1.68652,74,33,359,62,3.06548,2,7,40.2735,-3,569,10733,0.924477383177741,0.894552797186134,11383,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,215,0,54,40.987464238343364,28.098130152919985,30.914405608736654,8,337,302,3,140,0,"{""type"":""Point"",""coordinates"":[-46.18342240716011,-15.73322907001628]}"
000000000000000005b6,0,0,0,0,1,0,0,0,47,0,0,0,0,0,0,0,0,5,1299,0,0,0,3,1,0,5,1,135,10.0,12.0466,24.575,1.68652,68,40,442,61,3.06548,-12,44,40.2735,0,553,10116,1.155020831659117,0.155059190074999,12416,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,213,-1,55,46.41091671682411,28.011340740540586,25.577742542635306,4,263,291,1,147,1,"{""type"":""Point"",""coordinates"":[-47.21666300775932,-15.116624576345787]}"
000000000000000005b7,0,0,0,0,1,0,0,0,32,0,0,0,0,0,0,0,0,2,1300,0,0,0,5,1,0,5,5,133,9.0,12.0466,24.575,1.68652,91,28,324,54,3.06548,-5,53,40.2735,0,624,10366,1.832363679283778,1.977222958269178,12433,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,195,0,52,42.06956835860842,24.111038555090385,33.81939308630119,2,112,562,0,149,7,"{""type"":""Point"",""coordinates"":[-47.23337125940658,-15.366717718029351]}"
000000000000000005ba,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1303,0,0,0,3,1,0,2,1,133,26.0,12.0466,24.575,1.68652,82,23,435,60,3.06548,18,38,40.2735,0,491,10050,0.346476091412962,-0.226912230341749,12299,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,184,0,61,38.2055337764595,31.109363552340724,30.685102671199772,2,324,238,0,164,0,"{""type"":""Point"",""coordinates"":[-47.099972792291695,-15.050059115819947]}"
000000000000000005bb,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,1304,0,0,0,3,1,0,4,0,135,21.0,12.0466,24.575,1.68652,88,22,351,64,3.06548,4,6,40.2735,-1,508,10150,0.315830280566851,0.53420195175034,12299,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,1,190,-1,57,37.59883039453681,29.744551424582312,32.65661818088088,6,246,400,2,164,0,"{""type"":""Point"",""coordinates"":[-47.099972792291695,-15.150041079640308]}"
000000000000000005bc,0,1,0,0,1,1,0,0,34,0,0,0,0,0,0,0,0,1,1305,0,0,0,3,0,0,5,1,136,9.0,12.0466,24.575,1.68652,75,55,320,59,3.06548,23,25,40.2735,0,632,8000,-1.558527586418455,-1.39959685633624,11866,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,199,-2,60,28.262820634063917,45.558786984443465,26.17839238149261,4,425,253,1,134,0,"{""type"":""Point"",""coordinates"":[-46.666623974614666,-13.000014161104525]}"
000000000000000005bf,0,1,0,0,1,1,0,0,17,0,0,0,0,0,0,0,0,2,1308,0,0,0,3,0,0,3,1,134,11.0,12.0466,24.575,1.68652,105,58,376,56,3.06548,27,34,40.2735,0,687,8283,0.488359596661707,0.409515243240485,11633,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,189,-5,58,33.40760580656288,32.51137402446765,34.081020168969474,6,245,376,2,143,1,"{""type"":""Point"",""coordinates"":[-46.43324354367941,-13.283251800918352]}"
000000000000000005c4,0,0,0,0,1,1,0,0,17,0,0,0,0,0,0,0,0,7,1313,0,0,0,2,0,0,3,3,135,5.0,12.0466,24.575,1.68652,104,38,311,59,3.06548,-16,2,40.2735,0,480,9449,-0.86798280031537,-1.259805101773374,12116,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,189,0,58,36.96832950001238,36.19309194730149,26.838578552686126,3,477,209,0,165,0,"{""type"":""Point"",""coordinates"":[-46.91671711629823,-14.449895327733508]}"
000000000000000005c5,0,0,0,0,1,1,0,0,14,0,0,0,0,0,0,0,0,2,1314,0,0,0,4,0,0,3,3,135,5.0,12.0466,24.575,1.68652,96,32,410,62,3.06548,10,37,40.2735,0,511,8616,0.436250375670949,0.236628752322689,11749,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,190,0,59,35.06616246676124,30.6259797812591,34.30785775197966,2,268,320,0,145,0,"{""type"":""Point"",""coordinates"":[-46.54993375914704,-13.616618654775023]}"
000000000000000005c7,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,1316,0,0,0,4,1,0,1,3,132,4.0,12.0466,24.575,1.68652,120,39,321,56,3.06548,34,13,40.2735,0,375,7549,-0.608323988250869,-1.323369854118451,12016,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,1,190,0,62,25.122573139910116,51.190656948568645,23.68676991152123,4,499,177,1,157,0,"{""type"":""Point"",""coordinates"":[-46.81673515247787,-12.549957091780234]}"
000000000000000005ca,0,1,0,0,1,1,0,0,26,0,0,0,0,0,0,0,0,7,1319,0,0,0,6,0,0,19,1,129,10.0,12.0466,24.575,1.68652,91,70,291,53,3.06548,20,-31,40.2735,-34,891,9816,-1.151713096438165,-0.299808253485783,11949,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,10,178,10,55,27.911269897197364,39.14817989304472,32.940550209757916,93,315,391,39,185,0,"{""type"":""Point"",""coordinates"":[-46.74989768678777,-14.816678684884701]}"
000000000000000005cb,0,0,0,0,1,0,0,0,22,0,0,0,0,0,0,0,0,2,1320,0,0,0,6,1,0,6,4,137,15.0,12.0466,24.575,1.68652,90,30,289,69,3.06548,8,0,40.2735,-1,523,9733,-1.806269800630387,-0.352816797725142,11916,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,3,186,-1,55,19.29906769141106,43.59127654314216,37.109655765446774,8,307,402,3,114,0,"{""type"":""Point"",""coordinates"":[-46.7167531886575,-14.733404972711595]}"
000000000000000005cc,0,1,0,0,1,1,0,0,41,0,0,0,0,0,0,0,0,2,1321,0,0,0,4,0,0,3,2,136,6.0,12.0466,24.575,1.68652,81,61,334,61,3.06548,7,-12,40.2735,-1,622,8005,1.05385137847819,1.218723073569363,11824,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,3,205,1,60,37.226268808867715,27.996144119826162,34.77758707130613,11,272,391,4,137,0,"{""type"":""Point"",""coordinates"":[-46.62431602381957,-13.005944765505609]}"
000000000000000005cf,0,0,0,0,1,1,0,0,20,0,0,0,0,0,0,0,0,3,1324,0,0,0,2,0,0,11,2,123,9.0,12.0466,24.575,1.68652,91,110,387,49,3.06548,-7,-36,40.2735,-18,749,9533,0.80841257301014,0.607967715052257,11683,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,35,171,13,60,38.221300225749985,27.958135012306407,33.82056476194361,123,273,338,44,180,0,"{""type"":""Point"",""coordinates"":[-46.4833682986212,-14.533436585969815]}"
000000000000000005d1,0,1,0,0,1,1,0,0,36,0,0,0,0,0,0,0,0,0,1326,0,0,0,7,0,0,3,3,131,4.0,12.0466,24.575,1.68652,80,40,342,74,3.06548,-20,0,40.2735,1,539,8699,0.317150543861397,0.723129837908031,11800,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,212,0,57,36.37385950039935,31.63658436500352,31.98955613459713,3,241,414,1,142,0,"{""type"":""Point"",""coordinates"":[-46.60005851408882,-13.699892366948125]}"
000000000000000005d2,0,0,0,0,1,1,0,0,29,0,0,0,0,0,0,0,0,2,1327,0,0,0,3,0,0,4,1,129,6.0,12.0466,24.575,1.68652,78,53,478,39,3.06548,-4,-27,40.2735,23,802,10383,0.276180005283205,-0.085374879465402,12283,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,8,175,1,51,35.270830881316364,38.276352599988165,26.452816518695478,60,251,269,25,140,0,"{""type"":""Point"",""coordinates"":[-47.083264540644436,-15.383425969676615]}"
000000000000000005d4,0,1,0,0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,1329,0,0,0,12,1,0,6,3,133,5.0,12.0466,24.575,1.68652,88,76,308,75,3.06548,14,-7,40.2735,2,812,9762,0.77004016347195,1.061820189579479,11494,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,1,215,-2,53,39.0176053436189,42.09525411479729,18.887140541583804,9,337,353,2,136,0,"{""type"":""Point"",""coordinates"":[-46.294993574618374,-14.76277707135064]}"
000000000000000005d5,0,1,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,1,1330,0,0,0,5,1,0,4,19,134,4.0,12.0466,24.575,1.68652,115,37,232,52,3.06548,16,79,40.2735,0,353,7500,-1.380801288575271,0.279429799780356,12049,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,196,0,67,16.804469066378587,47.36680581952616,35.82872511409525,4,362,402,1,116,37,"{""type"":""Point"",""coordinates"":[-46.84988410970918,-12.500099882901656]}"
000000000000000005d6,0,0,0,0,1,1,0,0,36,0,0,0,0,0,0,0,1,2,1332,0,0,0,5,0,0,15,1,132,6.0,12.0466,24.575,1.68652,80,18,336,79,3.06548,49,7,40.2735,-1,490,9100,0.727894371890169,0.849473492535592,11933,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,2,215,-2,65,39.163408978211045,26.22512755680569,34.61146346498326,8,222,439,3,185,0,"{""type"":""Point"",""coordinates"":[-46.733461440304765,-14.100092227393835]}"
000000000000000005d7,0,0,0,0,1,1,0,0,14,0,0,0,0,0,0,0,0,4,1333,0,0,0,3,0,0,27,5,127,7.0,12.0466,24.575,1.68652,90,41,317,47,3.06548,30,25,40.2735,-1,557,9366,0.043802622658393,0.385076558700325,11716,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,166,-2,64,35.05054628678106,25.95256120360347,38.99689250961546,4,262,418,1,204,1,"{""type"":""Point"",""coordinates"":[-46.51678480191572,-14.366621615560407]}"
000000000000000005da,0,1,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,2,1331,0,0,0,8,1,0,2,3,134,10.0,12.0466,24.575,1.68652,92,19,235,55,3.06548,-6,3,40.2735,0,485,9966,-2.075140459780445,0.842746261400989,12250,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,177,0,56,16.450948681330647,39.10053000251575,44.44852131615361,2,311,451,0,141,0,"{""type"":""Point"",""coordinates"":[-47.05011558341312,-14.966785403646842]}"
00000000000000000863,0,0,0,0,1,0,0,0,68,0,0,0,0,0,0,0,0,1,115,0,0,0,4,1,0,1,3,131,4.0,12.0466,24.575,1.68652,88,51,234,71,3.06548,-3,-1,40.2735,-1,281,6699,-1.506853076233233,-1.506687179819102,13500,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,203,0,54,18.472550860385773,67.1049279408114,14.42252119880284,3,552,211,1,93,0,"{""type"":""Point"",""coordinates"":[-48.30003282240137,-11.699972167174487]}"
