id,coord_x,coord_y,depth,clay,silt,sand
ctb0053-RO_460_INDEFORMADA,-63.5400624018042,-12.060174974683,10,4,22,74
ctb0053-RO_460_INDEFORMADA,-63.5400624018042,-12.060174974683,40,12,13,75
ctb0053-RO_461_GRANEL,-63.3599023510479,-12.0602086421683,10,14,10,76
ctb0053-RO_461_GRANEL,-63.3599023510479,-12.0602086421683,40,16,13,71
ctb0053-RO_461_INDEFORMADA,-63.3598368328087,-12.0597317359868,10,14,14,72
ctb0053-RO_461_INDEFORMADA,-63.3598368328087,-12.0597317359868,40,12,16,72
ctb0053-RO_463_GRANEL,-63.0003940927428,-12.060366068599,10,14,9,77
ctb0053-RO_463_GRANEL,-63.0003940927428,-12.060366068599,40,20,9,71
ctb0053-RO_463_INDEFORMADA,-63.000115208325,-12.059601231971,10,12,8,80
ctb0053-RO_463_INDEFORMADA,-63.000115208325,-12.059601231971,40,18,9,73
ctb0053-RO_467_GRANEL,-62.279642478033,-12.0602753162678,10,12,20,68
ctb0053-RO_467_GRANEL,-62.279642478033,-12.0602753162678,40,12,17,71
ctb0053-RO_467_INDEFORMADA,-62.280075326302,-12.0596172244844,10,8,22,70
ctb0053-RO_467_INDEFORMADA,-62.280075326302,-12.0596172244844,40,14,15,71
ctb0053-RO_468_GRANEL,-62.100114584089,-12.0598502017577,10,8,52,40
ctb0053-RO_468_GRANEL,-62.100114584089,-12.0598502017577,40,22,41,37
ctb0053-RO_468_INDEFORMADA,-62.0998529871708,-12.0599312786399,10,4,56,40
ctb0053-RO_468_INDEFORMADA,-62.0998529871708,-12.0599312786399,40,26,39,35
ctb0053-RO_469_GRANEL,-61.9200849905774,-12.0603634715955,10,10,38,52
ctb0053-RO_469_GRANEL,-61.9200849905774,-12.0603634715955,40,8,23,69
ctb0053-RO_469_INDEFORMADA,-61.9203024495916,-12.0598782828604,10,6,59,35
ctb0053-RO_469_INDEFORMADA,-61.9203024495916,-12.0598782828604,40,6,23,71
ctb0053-RO_470_GRANEL,-61.7396129870755,-12.0595596545866,10,18,23,59
ctb0053-RO_470_GRANEL,-61.7396129870755,-12.0595596545866,40,16,18,66
ctb0053-RO_470_INDEFORMADA,-61.7401183840817,-12.0602550219913,10,18,19,63
ctb0053-RO_470_INDEFORMADA,-61.7401183840817,-12.0602550219913,40,18,18,64
ctb0053-RO_471_GRANEL,-61.5597328749767,-12.0603475977481,10,20,50,30
ctb0053-RO_471_GRANEL,-61.5597328749767,-12.0603475977481,40,10,35,55
ctb0053-RO_471_INDEFORMADA,-61.5600696898515,-12.0603668932263,10,26,31,43
ctb0053-RO_471_INDEFORMADA,-61.5600696898515,-12.0603668932263,40,12,36,52
ctb0053-RO_472_GRANEL,-61.3801718523133,-12.0596711027549,10,12,22,66
ctb0053-RO_472_GRANEL,-61.3801718523133,-12.0596711027549,40,16,25,59
ctb0053-RO_472_INDEFORMADA,-61.3801087803629,-12.0601354563692,10,8,28,64
ctb0053-RO_472_INDEFORMADA,-61.3801087803629,-12.0601354563692,40,20,26,54
ctb0053-RO_474_GRANEL,-61.0200679821174,-12.0596463355947,10,4,16,80
ctb0053-RO_474_GRANEL,-61.0200679821174,-12.0596463355947,40,6,13,81
ctb0053-RO_474_INDEFORMADA,-61.0200683595959,-12.0603167736815,10,2,11,87
ctb0053-RO_474_INDEFORMADA,-61.0200683595959,-12.0603167736815,40,4,8,88
ctb0053-RO_475_GRANEL,-60.840039577252,-12.0596020536179,10,4,6,90
ctb0053-RO_475_GRANEL,-60.840039577252,-12.0596020536179,40,2,6,92
ctb0053-RO_475_INDEFORMADA,-60.8402604462579,-12.0598099791264,10,2,3,95
ctb0053-RO_475_INDEFORMADA,-60.8402604462579,-12.0598099791264,40,2,5,93
ctb0053-RO_476_GRANEL,-60.6603541621433,-12.0602028160004,10,0,6,94
ctb0053-RO_476_GRANEL,-60.6603541621433,-12.0602028160004,40,0,4,96
ctb0053-RO_476_INDEFORMADA,-60.6598068641238,-12.0600101009705,10,0,8,92
ctb0053-RO_476_INDEFORMADA,-60.6598068641238,-12.0600101009705,40,2,3,95
ctb0053-RO_47_GRANEL,-64.4403651049535,-9.00044668333764,10,8,49,43
ctb0053-RO_47_GRANEL,-64.4403651049535,-9.00044668333764,40,12,47,41
ctb0053-RO_47_INDEFORMADA,-64.4402164651558,-9.00042975331966,10,10,49,41
ctb0053-RO_47_INDEFORMADA,-64.4402164651558,-9.00042975331966,40,14,46,40
ctb0053-RO_480_GRANEL,-64.4398706986059,-12.2396755275785,10,50,48,2
ctb0053-RO_480_GRANEL,-64.4398706986059,-12.2396755275785,40,66,21,13
ctb0053-RO_480_INDEFORMADA,-64.4398609806918,-12.2399994647968,10,58,17,25
ctb0053-RO_480_INDEFORMADA,-64.4398609806918,-12.2399994647968,40,20,46,34
ctb0053-RO_481_GRANEL,-64.2595855901272,-12.2401682487078,10,46,23,31
ctb0053-RO_481_GRANEL,-64.2595855901272,-12.2401682487078,40,52,19,29
ctb0053-RO_481_INDEFORMADA,-64.259631781465,-12.2402405374472,10,36,28,36
ctb0053-RO_481_INDEFORMADA,-64.259631781465,-12.2402405374472,40,54,21,25
ctb0053-RO_483_GRANEL,-63.900247435986,-12.24042168593,10,6,16,78
ctb0053-RO_484_GRANEL,-63.7199833085429,-12.240061407482,10,10,13,77
ctb0053-RO_484_GRANEL,-63.7199833085429,-12.240061407482,40,12,14,74
ctb0053-RO_484_INDEFORMADA,-63.720050033953,-12.2395503304696,10,16,12,72
ctb0053-RO_484_INDEFORMADA,-63.720050033953,-12.2395503304696,40,16,15,69
ctb0053-RO_487_GRANEL,-63.1801614529101,-12.2396247358545,10,42,39,19
ctb0053-RO_487_GRANEL,-63.1801614529101,-12.2396247358545,40,58,14,28
ctb0053-RO_487_INDEFORMADA,-63.180301739718,-12.2402529636561,10,48,50,2
ctb0053-RO_487_INDEFORMADA,-63.180301739718,-12.2402529636561,40,50,19,31
ctb0053-RO_48_GRANEL,-64.2600102285037,-9.00021260665517,10,42,21,37
ctb0053-RO_48_GRANEL,-64.2600102285037,-9.00021260665517,40,32,18,50
ctb0053-RO_492_GRANEL,-62.2801804527442,-12.2400511486341,10,14,83,3
ctb0053-RO_492_GRANEL,-62.2801804527442,-12.2400511486341,40,16,62,22
ctb0053-RO_492_INDEFORMADA,-62.2796350378507,-12.2395930239469,10,18,44,38
ctb0053-RO_492_INDEFORMADA,-62.2796350378507,-12.2395930239469,40,16,47,37
ctb0053-RO_493_GRANEL,-62.1001681035111,-12.24036791068,10,40,57,3
ctb0053-RO_493_GRANEL,-62.1001681035111,-12.24036791068,40,44,51,5
ctb0053-RO_493_INDEFORMADA,-62.0995762950883,-12.2396968096421,10,22,59,19
ctb0053-RO_493_INDEFORMADA,-62.0995762950883,-12.2396968096421,40,22,52,26
ctb0053-RO_494_GRANEL,-61.9198580437523,-12.2396599421429,10,18,16,66
ctb0053-RO_494_GRANEL,-61.9198580437523,-12.2396599421429,40,6,23,71
ctb0053-RO_494_INDEFORMADA,-61.9196656672666,-12.2396918761548,10,18,16,66
ctb0053-RO_494_INDEFORMADA,-61.9196656672666,-12.2396918761548,40,6,12,82
ctb0053-RO_496_GRANEL,-61.5597228590392,-12.2399505299262,10,10,43,47
ctb0053-RO_496_GRANEL,-61.5597228590392,-12.2399505299262,40,16,35,49
ctb0053-RO_496_INDEFORMADA,-61.5602938986103,-12.2398847818127,10,18,33,49
ctb0053-RO_496_INDEFORMADA,-61.5602938986103,-12.2398847818127,40,16,37,47
ctb0053-RO_498_GRANEL,-61.1996969594254,-12.2400900077885,10,4,1,95
ctb0053-RO_498_GRANEL,-61.1996969594254,-12.2400900077885,40,4,3,93
ctb0053-RO_498_INDEFORMADA,-61.200242005129,-12.2396300606291,10,4,1,95
ctb0053-RO_498_INDEFORMADA,-61.200242005129,-12.2396300606291,40,4,1,95
ctb0053-RO_499_GRANEL,-61.0198695333271,-12.2401337270482,10,8,31,61
ctb0053-RO_499_GRANEL,-61.0198695333271,-12.2401337270482,40,14,20,66
ctb0053-RO_499_INDEFORMADA,-61.0199260314479,-12.2403050923436,10,4,33,63
ctb0053-RO_49_GRANEL,-64.0802032795359,-8.99998805662353,10,62,16,22
ctb0053-RO_49_GRANEL,-64.0802032795359,-8.99998805662353,40,62,15,23
ctb0053-RO_49_INDEFORMADA,-64.079674117818,-8.99960423021468,40,38,54,8
ctb0053-RO_4_GRANEL,-62.9996041119316,-8.09961552796355,10,36,58,6
ctb0053-RO_4_GRANEL,-62.9996041119316,-8.09961552796355,40,30,61,9
ctb0053-RO_4_INDEFORMADA,-62.999678096412,-8.09977947581316,10,32,62,6
ctb0053-RO_4_INDEFORMADA,-62.999678096412,-8.09977947581316,40,38,49,13
ctb0053-RO_500_GRANEL,-60.8396165784797,-12.2402170738954,10,12,8,80
ctb0053-RO_500_GRANEL,-60.8396165784797,-12.2402170738954,40,10,10,80
ctb0053-RO_500_INDEFORMADA,-60.839572356023,-12.239624978652,10,10,5,85
ctb0053-RO_500_INDEFORMADA,-60.839572356023,-12.239624978652,40,10,10,80
ctb0053-RO_501_GRANEL,-60.6600204460737,-12.2404034841031,10,6,6,88
ctb0053-RO_501_GRANEL,-60.6600204460737,-12.2404034841031,40,6,3,91
ctb0053-RO_501_INDEFORMADA,-60.6603515717026,-12.2400644633475,10,6,6,88
ctb0053-RO_501_INDEFORMADA,-60.6603515717026,-12.2400644633475,40,6,4,90
ctb0053-RO_502_GRANEL,-60.4801618928725,-12.2396824462462,10,36,27,37
ctb0053-RO_502_GRANEL,-60.4801618928725,-12.2396824462462,40,20,47,33
ctb0053-RO_502_INDEFORMADA,-60.4803983980633,-12.2403365799825,10,18,48,34
ctb0053-RO_502_INDEFORMADA,-60.4803983980633,-12.2403365799825,40,30,14,56
ctb0053-RO_507_INDEFORMADA,-64.080374884418,-12.4197553465446,40,4,6,90
ctb0053-RO_50_GRANEL,-63.9002388763599,-8.99971634782625,10,44,45,11
ctb0053-RO_50_GRANEL,-63.9002388763599,-8.99971634782625,40,30,52,18
ctb0053-RO_50_INDEFORMADA,-63.8998522964982,-9.00042575615828,10,44,46,10
ctb0053-RO_50_INDEFORMADA,-63.8998522964982,-9.00042575615828,40,68,16,16
ctb0053-RO_518_GRANEL,-62.1002171498698,-12.4203169554122,10,16,30,54
ctb0053-RO_518_GRANEL,-62.1002171498698,-12.4203169554122,40,22,27,51
ctb0053-RO_518_INDEFORMADA,-62.1004581699221,-12.4197853549975,10,28,25,47
ctb0053-RO_518_INDEFORMADA,-62.1004581699221,-12.4197853549975,40,12,32,56
ctb0053-RO_519_GRANEL,-61.9197853763126,-12.4204104753817,10,12,19,69
ctb0053-RO_519_GRANEL,-61.9197853763126,-12.4204104753817,40,22,9,69
ctb0053-RO_519_INDEFORMADA,-61.9197549702886,-12.4204398207756,10,12,14,74
ctb0053-RO_519_INDEFORMADA,-61.9197549702886,-12.4204398207756,40,22,18,60
ctb0053-RO_51_GRANEL,-63.7196920661242,-8.99974054867871,10,74,12,14
ctb0053-RO_51_GRANEL,-63.7196920661242,-8.99974054867871,40,66,19,15
ctb0053-RO_51_INDEFORMADA,-63.7200148216437,-9.0004110442018,10,72,14,14
ctb0053-RO_51_INDEFORMADA,-63.7200148216437,-9.0004110442018,40,26,11,63
ctb0053-RO_520_GRANEL,-61.7396748626509,-12.4199901691686,10,4,5,91
ctb0053-RO_520_GRANEL,-61.7396748626509,-12.4199901691686,40,6,1,93
ctb0053-RO_520_INDEFORMADA,-61.7402399609408,-12.419967616735,10,2,22,76
ctb0053-RO_520_INDEFORMADA,-61.7402399609408,-12.419967616735,40,4,3,93
ctb0053-RO_521_GRANEL,-61.5600479526498,-12.4196027418431,10,2,7,91
ctb0053-RO_521_GRANEL,-61.5600479526498,-12.4196027418431,40,4,3,93
ctb0053-RO_521_INDEFORMADA,-61.5596402344919,-12.4200862195619,10,4,0,96
ctb0053-RO_521_INDEFORMADA,-61.5596402344919,-12.4200862195619,40,6,1,93
ctb0053-RO_523_GRANEL,-61.2003174731315,-12.4204086601584,10,6,1,93
ctb0053-RO_523_GRANEL,-61.2003174731315,-12.4204086601584,40,8,3,89
ctb0053-RO_523_INDEFORMADA,-61.1999389426789,-12.4201949829252,10,4,1,95
ctb0053-RO_523_INDEFORMADA,-61.1999389426789,-12.4201949829252,40,8,3,89
ctb0053-RO_524_GRANEL,-61.0203347400417,-12.4196280534904,10,4,3,93
ctb0053-RO_524_GRANEL,-61.0203347400417,-12.4196280534904,40,8,2,90
ctb0053-RO_524_INDEFORMADA,-61.0202098376303,-12.4200086795581,10,6,5,89
ctb0053-RO_524_INDEFORMADA,-61.0202098376303,-12.4200086795581,40,6,5,89
ctb0053-RO_525_GRANEL,-60.8402554058451,-12.4204457625488,10,6,5,89
ctb0053-RO_525_GRANEL,-60.8402554058451,-12.4204457625488,40,10,4,86
ctb0053-RO_525_INDEFORMADA,-60.8396097528341,-12.4202417016997,10,4,4,92
ctb0053-RO_525_INDEFORMADA,-60.8396097528341,-12.4202417016997,40,10,4,86
ctb0053-RO_526_GRANEL,-60.6603622294825,-12.4197540326623,10,6,5,89
ctb0053-RO_526_GRANEL,-60.6603622294825,-12.4197540326623,40,4,5,91
ctb0053-RO_526_INDEFORMADA,-60.659972418788,-12.4199476155757,10,4,5,91
ctb0053-RO_526_INDEFORMADA,-60.659972418788,-12.4199476155757,40,6,6,88
ctb0053-RO_527_GRANEL,-60.4801108700518,-12.4200924429282,10,4,5,91
ctb0053-RO_527_GRANEL,-60.4801108700518,-12.4200924429282,40,4,5,91
ctb0053-RO_527_INDEFORMADA,-60.480006183235,-12.4199925714772,10,4,2,94
ctb0053-RO_527_INDEFORMADA,-60.480006183235,-12.4199925714772,40,8,1,91
ctb0053-RO_528_GRANEL,-60.2999605485594,-12.4200822047523,10,2,5,93
ctb0053-RO_528_GRANEL,-60.2999605485594,-12.4200822047523,40,4,2,94
ctb0053-RO_528_INDEFORMADA,-60.299862336262,-12.4199787107687,10,2,5,93
ctb0053-RO_528_INDEFORMADA,-60.299862336262,-12.4199787107687,40,4,2,94
ctb0053-RO_52_GRANEL,-63.5399397816926,-9.00033771209453,10,38,12,50
ctb0053-RO_52_GRANEL,-63.5399397816926,-9.00033771209453,40,32,15,53
ctb0053-RO_52_INDEFORMADA,-63.5403326879125,-8.99965250224801,10,40,15,45
ctb0053-RO_52_INDEFORMADA,-63.5403326879125,-8.99965250224801,40,26,13,61
ctb0053-RO_530_GRANEL,-59.9401561054662,-12.4195967373625,10,4,10,86
ctb0053-RO_530_GRANEL,-59.9401561054662,-12.4195967373625,40,2,4,94
ctb0053-RO_530_INDEFORMADA,-59.9403181575447,-12.4197158546217,10,4,4,92
ctb0053-RO_530_INDEFORMADA,-59.9403181575447,-12.4197158546217,40,6,2,92
ctb0053-RO_538_GRANEL,-62.1003140558393,-12.6001685986566,10,24,42,34
ctb0053-RO_538_GRANEL,-62.1003140558393,-12.6001685986566,40,26,21,53
ctb0053-RO_538_INDEFORMADA,-62.1001962838602,-12.5999960084402,10,22,29,49
ctb0053-RO_538_INDEFORMADA,-62.1001962838602,-12.5999960084402,40,26,23,51
ctb0053-RO_53_GRANEL,-63.3596088342329,-8.99969367837301,10,34,11,55
ctb0053-RO_53_GRANEL,-63.3596088342329,-8.99969367837301,40,24,13,63
ctb0053-RO_53_INDEFORMADA,-63.3598899768213,-9.00003626203612,10,34,10,56
ctb0053-RO_53_INDEFORMADA,-63.3598899768213,-9.00003626203612,40,40,21,39
ctb0053-RO_542_GRANEL,-61.3795675552457,-12.5997696885106,10,24,66,10
ctb0053-RO_542_GRANEL,-61.3795675552457,-12.5997696885106,40,50,41,9
ctb0053-RO_542_INDEFORMADA,-61.3801636641827,-12.5998539602642,10,48,42,10
ctb0053-RO_542_INDEFORMADA,-61.3801636641827,-12.5998539602642,40,54,12,34
ctb0053-RO_548_GRANEL,-60.3002403178739,-12.5996683935334,10,10,4,86
ctb0053-RO_548_GRANEL,-60.3002403178739,-12.5996683935334,40,12,4,84
ctb0053-RO_548_INDEFORMADA,-60.2995679287366,-12.6001580597013,10,10,4,86
ctb0053-RO_548_INDEFORMADA,-60.2995679287366,-12.6001580597013,40,12,9,79
ctb0053-RO_549_GRANEL,-60.1202402777175,-12.6001170071949,10,20,18,62
ctb0053-RO_549_GRANEL,-60.1202402777175,-12.6001170071949,40,26,23,51
ctb0053-RO_549_INDEFORMADA,-60.1197864472611,-12.6004028456392,10,14,28,58
ctb0053-RO_549_INDEFORMADA,-60.1197864472611,-12.6004028456392,40,34,13,53
ctb0053-RO_54_GRANEL,-63.1797349674288,-8.99974263625377,10,70,16,14
ctb0053-RO_54_GRANEL,-63.1797349674288,-8.99974263625377,40,72,11,17
ctb0053-RO_54_INDEFORMADA,-63.1798558934147,-9.00005696697397,10,68,10,22
ctb0053-RO_54_INDEFORMADA,-63.1798558934147,-9.00005696697397,40,72,12,16
ctb0053-RO_555_GRANEL,-62.1003803863549,-12.7799689830064,10,8,4,88
ctb0053-RO_555_GRANEL,-62.1003803863549,-12.7799689830064,40,10,4,86
ctb0053-RO_555_INDEFORMADA,-62.1000177834736,-12.7804437631404,10,8,4,88
ctb0053-RO_555_INDEFORMADA,-62.1000177834736,-12.7804437631404,40,10,4,86
ctb0053-RO_556_GRANEL,-61.9202632139913,-12.7802105513613,10,50,17,33
ctb0053-RO_556_GRANEL,-61.9202632139913,-12.7802105513613,40,52,21,27
ctb0053-RO_556_INDEFORMADA,-61.9197901981275,-12.7799930572057,10,8,2,90
ctb0053-RO_556_INDEFORMADA,-61.9197901981275,-12.7799930572057,40,10,0,90
ctb0053-RO_558_GRANEL,-61.5597917054769,-12.7802224784928,10,22,11,67
ctb0053-RO_558_GRANEL,-61.5597917054769,-12.7802224784928,40,26,6,68
ctb0053-RO_558_INDEFORMADA,-61.5604212471654,-12.7803535191121,10,22,9,69
ctb0053-RO_558_INDEFORMADA,-61.5604212471654,-12.7803535191121,40,24,9,67
ctb0053-RO_559_GRANEL,-61.3804587826909,-12.7797841285882,10,14,12,74
ctb0053-RO_559_GRANEL,-61.3804587826909,-12.7797841285882,40,28,16,56
ctb0053-RO_562_GRANEL,-60.8400133408783,-12.779686640865,10,20,17,63
ctb0053-RO_562_GRANEL,-60.8400133408783,-12.779686640865,40,28,18,54
ctb0053-RO_562_INDEFORMADA,-60.8397768834609,-12.7801527139828,10,14,22,64
ctb0053-RO_562_INDEFORMADA,-60.8397768834609,-12.7801527139828,40,32,15,53
ctb0053-RO_563_GRANEL,-60.660275339002,-12.7799553880423,10,6,6,88
ctb0053-RO_563_GRANEL,-60.660275339002,-12.7799553880423,40,8,12,80
ctb0053-RO_563_INDEFORMADA,-60.6601653081257,-12.7798534808223,10,8,8,84
ctb0053-RO_563_INDEFORMADA,-60.6601653081257,-12.7798534808223,40,8,7,85
ctb0053-RO_566_GRANEL,-60.1198731638435,-12.7803141185358,10,34,44,22
ctb0053-RO_566_GRANEL,-60.1198731638435,-12.7803141185358,40,48,39,13
ctb0053-RO_566_INDEFORMADA,-60.1198997264839,-12.7803953717934,10,40,44,16
ctb0053-RO_566_INDEFORMADA,-60.1198997264839,-12.7803953717934,40,28,40,32
ctb0053-RO_567_GRANEL,-62.6399932605755,-12.9597133058449,10,18,49,33
ctb0053-RO_567_GRANEL,-62.6399932605755,-12.9597133058449,40,34,24,42
ctb0053-RO_567_INDEFORMADA,-62.6402111137954,-12.9599789251241,10,20,79,1
ctb0053-RO_567_INDEFORMADA,-62.6402111137954,-12.9599789251241,40,40,46,14
ctb0053-RO_570_GRANEL,-62.1003604655461,-12.9598776942457,10,12,5,83
ctb0053-RO_570_GRANEL,-62.1003604655461,-12.9598776942457,40,24,12,64
ctb0053-RO_570_INDEFORMADA,-62.099947100048,-12.9601821162666,10,18,6,76
ctb0053-RO_572_GRANEL,-61.7400874538955,-12.9600415546229,10,18,6,76
ctb0053-RO_572_GRANEL,-61.7400874538955,-12.9600415546229,40,22,5,73
ctb0053-RO_572_INDEFORMADA,-61.7395715061379,-12.9602161819532,10,14,5,81
ctb0053-RO_572_INDEFORMADA,-61.7395715061379,-12.9602161819532,40,22,5,73
ctb0053-RO_574_GRANEL,-61.3804189892052,-12.9595615302526,10,48,13,39
ctb0053-RO_574_GRANEL,-61.3804189892052,-12.9595615302526,40,52,14,34
ctb0053-RO_574_INDEFORMADA,-61.3802595804494,-12.9601063304562,10,46,14,40
ctb0053-RO_574_INDEFORMADA,-61.3802595804494,-12.9601063304562,40,52,13,35
ctb0053-RO_575_GRANEL,-61.1999406491721,-12.9595625574513,10,24,12,64
ctb0053-RO_575_GRANEL,-61.1999406491721,-12.9595625574513,40,32,10,58
ctb0053-RO_575_INDEFORMADA,-61.1997451804899,-12.9596840478687,10,34,11,55
ctb0053-RO_575_INDEFORMADA,-61.1997451804899,-12.9596840478687,40,22,12,66
ctb0053-RO_578_GRANEL,-60.659875971224,-12.9598832310031,10,4,11,85
ctb0053-RO_578_GRANEL,-60.659875971224,-12.9598832310031,40,4,3,93
ctb0053-RO_578_INDEFORMADA,-60.6607202054916,-12.9598578824763,10,4,7,89
ctb0053-RO_578_INDEFORMADA,-60.6607202054916,-12.9598578824763,40,4,3,93
ctb0053-RO_579_GRANEL,-60.4799927343301,-12.9600391732298,10,4,2,94
ctb0053-RO_579_GRANEL,-60.4799927343301,-12.9600391732298,40,4,2,94
ctb0053-RO_579_INDEFORMADA,-60.4802171139142,-12.9603757481006,10,2,4,94
ctb0053-RO_579_INDEFORMADA,-60.4802171139142,-12.9603757481006,40,4,3,93
ctb0053-RO_57_GRANEL,-62.6398975875504,-8.99978089126538,10,14,19,67
ctb0053-RO_57_GRANEL,-62.6398975875504,-8.99978089126538,40,42,23,35
ctb0053-RO_57_INDEFORMADA,-62.6403689824926,-8.99959813595578,10,12,6,82
ctb0053-RO_57_INDEFORMADA,-62.6403689824926,-8.99959813595578,40,22,13,65
ctb0053-RO_580_GRANEL,-60.2999831383919,-12.9601355359521,10,10,14,76
ctb0053-RO_580_GRANEL,-60.2999831383919,-12.9601355359521,40,12,18,70
ctb0053-RO_580_INDEFORMADA,-60.3000589445348,-12.9602507898048,10,10,10,80
ctb0053-RO_580_INDEFORMADA,-60.3000589445348,-12.9602507898048,40,16,11,73
ctb0053-RO_581_GRANEL,-62.2795427342957,-13.1404149614051,10,32,25,43
ctb0053-RO_581_GRANEL,-62.2795427342957,-13.1404149614051,40,36,21,43
ctb0053-RO_585_GRANEL,-61.5598826220629,-13.1397747784551,10,14,2,84
ctb0053-RO_585_GRANEL,-61.5598826220629,-13.1397747784551,40,30,11,59
ctb0053-RO_585_INDEFORMADA,-61.5597480287642,-13.1399355414412,10,20,15,65
ctb0053-RO_585_INDEFORMADA,-61.5597480287642,-13.1399355414412,40,30,14,56
ctb0053-RO_588_GRANEL,-61.020034888173,-13.1401644993732,10,46,20,34
ctb0053-RO_588_GRANEL,-61.020034888173,-13.1401644993732,40,52,15,33
ctb0053-RO_588_INDEFORMADA,-61.0196262073088,-13.1399107024252,10,40,22,38
ctb0053-RO_588_INDEFORMADA,-61.0196262073088,-13.1399107024252,40,54,13,33
ctb0053-RO_589_GRANEL,-60.8398296841916,-13.1399004883453,10,24,13,63
ctb0053-RO_589_GRANEL,-60.8398296841916,-13.1399004883453,40,42,13,45
ctb0053-RO_589_INDEFORMADA,-60.8401312467124,-13.1404335727939,10,20,16,64
ctb0053-RO_589_INDEFORMADA,-60.8401312467124,-13.1404335727939,40,40,11,49
ctb0053-RO_58_GRANEL,-62.4596554426518,-8.99967128121189,10,32,11,57
ctb0053-RO_58_GRANEL,-62.4596554426518,-8.99967128121189,40,44,10,46
ctb0053-RO_58_INDEFORMADA,-62.4596581649502,-9.00017633303826,10,26,14,60
ctb0053-RO_58_INDEFORMADA,-62.4596581649502,-9.00017633303826,40,46,11,43
ctb0053-RO_590_GRANEL,-60.6599327618499,-13.1402343030461,10,10,24,66
ctb0053-RO_590_GRANEL,-60.6599327618499,-13.1402343030461,40,16,20,64
ctb0053-RO_590_INDEFORMADA,-60.6595782746559,-13.1395436117651,10,10,25,65
ctb0053-RO_590_INDEFORMADA,-60.6595782746559,-13.1395436117651,40,12,23,65
ctb0053-RO_591_GRANEL,-60.4796532607075,-13.1399950595028,10,18,42,40
ctb0053-RO_591_GRANEL,-60.4796532607075,-13.1399950595028,40,34,27,39
ctb0053-RO_591_INDEFORMADA,-60.4802494859602,-13.1401523791015,10,16,40,44
ctb0053-RO_591_INDEFORMADA,-60.4802494859602,-13.1401523791015,40,26,32,42
ctb0053-RO_595_GRANEL,-61.5597024643881,-13.3197639335164,10,52,12,36
ctb0053-RO_595_GRANEL,-61.5597024643881,-13.3197639335164,40,52,6,42
ctb0053-RO_595_INDEFORMADA,-61.5603024569375,-13.3200975379573,10,54,14,32
ctb0053-RO_595_INDEFORMADA,-61.5603024569375,-13.3200975379573,40,44,15,41
ctb0053-RO_599_GRANEL,-60.8398100253937,-13.3195679603074,10,46,19,35
ctb0053-RO_599_GRANEL,-60.8398100253937,-13.3195679603074,40,54,13,33
ctb0053-RO_599_INDEFORMADA,-60.8400923373432,-13.320150649066,10,42,24,34
ctb0053-RO_599_INDEFORMADA,-60.8400923373432,-13.320150649066,40,54,12,34
ctb0053-RO_5_GRANEL,-62.8199878817147,-8.10019812573636,10,16,66,18
ctb0053-RO_5_GRANEL,-62.8199878817147,-8.10019812573636,40,38,46,16
ctb0053-RO_5_INDEFORMADA,-62.8198928675701,-8.1004332960009,10,42,39,19
ctb0053-RO_5_INDEFORMADA,-62.8198928675701,-8.1004332960009,40,38,46,16
ctb0053-RO_601_GRANEL,-60.4798539004267,-13.3197011906481,10,8,36,56
ctb0053-RO_601_GRANEL,-60.4798539004267,-13.3197011906481,40,28,32,40
ctb0053-RO_601_INDEFORMADA,-60.480375076483,-13.320207193591,10,10,31,59
ctb0053-RO_602_GRANEL,-61.7399810282351,-13.499970274166,10,32,47,21
ctb0053-RO_602_GRANEL,-61.7399810282351,-13.499970274166,40,50,36,14
ctb0053-RO_602_INDEFORMADA,-61.7397935378155,-13.5000510766677,10,26,40,34
ctb0053-RO_602_INDEFORMADA,-61.7397935378155,-13.5000510766677,40,28,42,30
ctb0053-RO_603_GRANEL,-61.5598442032061,-13.5004359075535,10,2,12,86
ctb0053-RO_603_GRANEL,-61.5598442032061,-13.5004359075535,40,8,0,92
ctb0053-RO_603_INDEFORMADA,-61.5598170773605,-13.4998355249276,10,12,6,82
ctb0053-RO_603_INDEFORMADA,-61.5598170773605,-13.4998355249276,40,8,2,90
ctb0053-RO_607_GRANEL,-60.6598025290773,-13.5003765114163,10,42,13,45
ctb0053-RO_607_GRANEL,-60.6598025290773,-13.5003765114163,40,36,11,53
ctb0053-RO_607_INDEFORMADA,-60.6597726023966,-13.4998039604083,10,38,14,48
ctb0053-RO_607_INDEFORMADA,-60.6597726023966,-13.4998039604083,40,40,13,47
ctb0053-RO_60_GRANEL,-62.0999540120002,-8.99996051751264,10,14,10,76
ctb0053-RO_60_GRANEL,-62.0999540120002,-8.99996051751264,40,16,8,76
ctb0053-RO_60_INDEFORMADA,-62.0997353777162,-9.00028370400539,10,12,11,77
ctb0053-RO_60_INDEFORMADA,-62.0997353777162,-9.00028370400539,40,16,7,77
ctb0053-RO_61_GRANEL,-61.9197413616692,-8.99960354998838,10,14,6,80
ctb0053-RO_61_GRANEL,-61.9197413616692,-8.99960354998838,40,12,6,82
ctb0053-RO_61_INDEFORMADA,-61.9195916182428,-9.00029063768927,10,12,5,83
ctb0053-RO_61_INDEFORMADA,-61.9195916182428,-9.00029063768927,40,12,4,84
ctb0053-RO_62_GRANEL,-61.7398407362867,-9.00029795735113,10,10,3,87
